ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Country,Sport,Event,Medal
19722,Udey Chand,M,29,175,70,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Wrestling,"Wrestling Men's Lightweight, Freestyle",NA
19722,Udey Chand,M,33,175,70,India,IND,1968 Summer,1968,Summer,Mexico City,Mexico,Wrestling,"Wrestling Men's Lightweight, Freestyle",NA
19723,Mehar Chand Dhawan,M,NA,NA,NA,India,IND,1932 Summer,1932,Summer,Los Angeles,United States of America,Athletics,Athletics Men's 4 x 100 metres Relay,NA
19723,Mehar Chand Dhawan,M,NA,NA,NA,India,IND,1932 Summer,1932,Summer,Los Angeles,United States of America,Athletics,Athletics Men's Triple Jump,NA
19724,Sri Chand Ram,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Athletics,Athletics Men's 110 metres Hurdles,NA
19727,Apurvi Singh Chandela,F,23,157,54,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
19728,Raghavan Chanderasekaran,M,18,150,54,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Weightlifting,Weightlifting Men's Flyweight,NA
19728,Raghavan Chanderasekaran,M,26,150,54,India,IND,1996 Summer,1996,Summer,Atlanta,United States of America,Weightlifting,Weightlifting Men's Bantamweight,NA
19737,Ran Shor Chandnani,M,NA,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Water Polo,Water Polo Men's Water Polo,NA
19739,Bimal Chandra,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Swimming,Swimming Men's 400 metres Freestyle,NA
19739,Bimal Chandra,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
19742,Menon Chandrasekhar,M,24,170,63,India,IND,1960 Summer,1960,Summer,Roma,Italy,Football,Football Men's Football,NA
19986,Prithipal Chatterjee,M,28,171,59,India,IND,1972 Summer,1972,Summer,Munich,Germany,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",NA
19987,Samarandra N. Chatterjee,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Water Polo,Water Polo Men's Water Polo,NA
19988,Suhas Chatterjee,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Water Polo,Water Polo Men's Water Polo,NA
19995,Garima Chaudhary,F,22,NA,63,India,IND,2012 Summer,2012,Summer,London,England,Judo,Judo Women's Half-Middleweight,NA
19999,Sudha Chaudhry,F,19,162,NA,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Hockey,Hockey Women's Hockey,NA
20004,Phadeppa Dareppa Chaugule,M,NA,NA,NA,India,IND,1920 Summer,1920,Summer,Antwerpen,‎Belgium,Athletics,"Athletics Men's 10,000 metres",NA
20004,Phadeppa Dareppa Chaugule,M,NA,NA,NA,India,IND,1920 Summer,1920,Summer,Antwerpen,‎Belgium,Athletics,Athletics Men's Marathon,NA
20005,Devesh Singh Chauhan,M,22,153,84,India,IND,2004 Summer,2004,Summer,Athina,Greece,Hockey,Hockey Men's Hockey,NA
20062,Shiv Sankar Prasad Chawrasia,M,38,165,67,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Golf,Golf Men's Individual,NA
20107,Paul Cheema Singh,M,39,169,77,India,IND,1960 Summer,1960,Summer,Roma,Italy,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",NA
20341,Kynan Darius Chenai,M,25,200,85,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Shooting,Shooting Men's Trap,NA
20562,Bharat Kumar Chetri,M,30,NA,NA,India,IND,2012 Summer,2012,Summer,London,England,Hockey,Hockey Men's Hockey,NA
20565,Bir Bahadur Chettri,M,20,165,68,India,IND,1976 Summer,1976,Summer,Montreal,Canada,Hockey,Hockey Men's Hockey,NA
20565,Bir Bahadur Chettri,M,24,165,68,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Hockey,Hockey Men's Hockey,Gold
21165,"Souren ""Roy"" Choudhury",M,26,183,58,India,IND,1972 Summer,1972,Summer,Munich,Germany,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",NA
21165,"Souren ""Roy"" Choudhury",M,34,183,58,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",NA
21167,Souren Choudhury,M,33,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
21197,Shagun Chowdhary,F,29,NA,NA,India,IND,2012 Summer,2012,Summer,London,England,Shooting,Shooting Women's Trap,NA
21339,Rajendra Absolem Christy,M,30,165,58,India,IND,1968 Summer,1968,Summer,Mexico City,Mexico,Hockey,Hockey Men's Hockey,Bronze
21436,Lal Chuni,M,21,NA,NA,India,IND,1992 Winter,1992,Winter,Albertville,France,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
21436,Lal Chuni,M,21,NA,NA,India,IND,1992 Winter,1992,Winter,Albertville,France,Alpine Skiing,Alpine Skiing Men's Slalom,NA
21912,Leslie Walter Claudius,M,21,162,53,India,IND,1948 Summer,1948,Summer,London,England,Hockey,Hockey Men's Hockey,Gold
21912,Leslie Walter Claudius,M,25,162,53,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Hockey,Hockey Men's Hockey,Gold
21912,Leslie Walter Claudius,M,29,162,53,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Hockey,Hockey Men's Hockey,Gold
21912,Leslie Walter Claudius,M,33,162,53,India,IND,1960 Summer,1960,Summer,Roma,Italy,Hockey,Hockey Men's Hockey,Silver
23098,Charles Cornelius,M,26,170,65,India,IND,1972 Summer,1972,Summer,Munich,Germany,Hockey,Hockey Men's Hockey,Bronze
23503,Anthony Francis Coutinho,M,24,172,63,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Athletics,Athletics Men's 4 x 100 metres Relay,NA
23688,Robert Percival Cranston,M,19,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Boxing,Boxing Men's Welterweight,NA
24786,Mohammed Samir Dad,M,21,180,67,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Hockey,Hockey Men's Hockey,NA
25047,Meldric St. Clair daLuz Vieira,M,31,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Hockey,Hockey Men's Hockey,Gold
25130,Dhulchand Damor,M,27,NA,NA,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Archery,Archery Men's Individual,NA
25130,Dhulchand Damor,M,27,NA,NA,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Archery,Archery Men's Team,NA
25339,Ali Iqtidar Shah Dara,M,21,NA,NA,India,IND,1936 Summer,1936,Summer,Berlin,Germany,Hockey,Hockey Men's Hockey,Gold
25424,Ankita Das,F,19,NA,NA,India,IND,2012 Summer,2012,Summer,London,England,Table Tennis,Table Tennis Women's Singles,NA
25425,Atanu Das,M,24,175,79,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Archery,Archery Men's Individual,NA
25426,Durga Charan Das,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Water Polo,Water Polo Men's Water Polo,NA
25427,Mouma Das,F,20,149,47,India,IND,2004 Summer,2004,Summer,Athina,Greece,Table Tennis,Table Tennis Women's Singles,NA
25427,Mouma Das,F,32,149,47,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Table Tennis,Table Tennis Women's Singles,NA
25428,Niranjan Das,M,NA,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Wrestling,"Wrestling Men's Flyweight, Freestyle",NA
25429,Robi Das,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Football,Football Men's Football,NA
25464,Amala Dass,M,NA,166,51,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Boxing,Boxing Men's Flyweight,NA
25465,Janini Dass,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Water Polo,Water Polo Men's Water Polo,NA
25477,Sadashir V. Datar,M,NA,NA,NA,India,IND,1920 Summer,1920,Summer,Antwerpen,‎Belgium,Athletics,Athletics Men's Marathon,NA
25771,Baban Dharamji Daware,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Wrestling,"Wrestling Men's Flyweight, Freestyle",NA
26677,Walter Louis Joseph de Sousa,M,27,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Hockey,Hockey Men's Hockey,Gold
27792,Chinadorai Deshmutu,M,19,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Hockey,Hockey Men's Hockey,Gold
27793,Deepali Deshpande,F,35,159,54,India,IND,2004 Summer,2004,Summer,Athina,Greece,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",NA
27918,Gul Mustafa Dev,M,24,NA,NA,India,IND,1988 Winter,1988,Winter,Calgary,Canada,Alpine Skiing,Alpine Skiing Men's Slalom,NA
27944,Laishram Bombayla Devi,F,23,164,60,India,IND,2008 Summer,2008,Summer,Beijing,China,Archery,Archery Women's Individual,NA
27944,Laishram Bombayla Devi,F,23,164,60,India,IND,2008 Summer,2008,Summer,Beijing,China,Archery,Archery Women's Team,NA
27944,Laishram Bombayla Devi,F,27,164,60,India,IND,2012 Summer,2012,Summer,London,England,Archery,Archery Women's Individual,NA
27944,Laishram Bombayla Devi,F,27,164,60,India,IND,2012 Summer,2012,Summer,London,England,Archery,Archery Women's Team,NA
27944,Laishram Bombayla Devi,F,31,164,60,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Archery,Archery Women's Individual,NA
27944,Laishram Bombayla Devi,F,31,164,60,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Archery,Archery Women's Team,NA
27945,Khumujam Tombi Devi,F,26,154,48,India,IND,2008 Summer,2008,Summer,Beijing,China,Judo,Judo Women's Extra-Lightweight,NA
27946,Lourembam Brojeshori Devi,F,19,157,52,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Judo,Judo Women's Half-Lightweight,NA
27975,Somdev Kishore Devvarman,M,27,180,73,India,IND,2012 Summer,2012,Summer,London,England,Tennis,Tennis Men's Singles,NA
27999,Saraswati Amit Dey-Saha,F,20,154,53,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Athletics,Athletics Women's 4 x 100 metres Relay,NA
27999,Saraswati Amit Dey-Saha,F,24,154,53,India,IND,2004 Summer,2004,Summer,Athina,Greece,Athletics,Athletics Women's 200 metres,NA
28039,Ayyasamy Dharun,M,19,177,64,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Athletics,Athletics Men's 4 x 400 metres Relay,NA
28043,Abha Dhillan,F,38,NA,NA,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Shooting,"Shooting Women's Air Pistol, 10 metres",NA
28044,Kartar Dhillon Singh,M,26,175,100,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",NA
28044,Kartar Dhillon Singh,M,30,175,100,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Wrestling,"Wrestling Men's Heavyweight, Freestyle",NA
28044,Kartar Dhillon Singh,M,34,175,100,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Wrestling,"Wrestling Men's Heavyweight, Freestyle",NA
28519,Valiyaveetil Diju,M,31,188,NA,India,IND,2012 Summer,2012,Summer,London,England,Badminton,Badminton Mixed Doubles,NA
28668,Ngangim Dingko Singh,M,21,NA,NA,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Boxing,Boxing Men's Bantamweight,NA
28672,Parvez Irani Diniar,M,26,180,67,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Basketball,Basketball Men's Basketball,NA
28804,Ashok Diwan,M,21,160,60,India,IND,1976 Summer,1976,Summer,Montreal,Canada,Hockey,Hockey Men's Hockey,NA
29500,Skalzang Dorje,M,25,NA,NA,India,IND,1996 Summer,1996,Summer,Atlanta,United States of America,Archery,Archery Men's Individual,NA
29500,Skalzang Dorje,M,25,NA,NA,India,IND,1996 Summer,1996,Summer,Atlanta,United States of America,Archery,Archery Men's Team,NA
30165,Selma D'Silva,F,19,158,NA,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Hockey,Hockey Women's Hockey,NA
30166,Adrian Albert D'Souza,M,20,170,62,India,IND,2004 Summer,2004,Summer,Athina,Greece,Hockey,Hockey Men's Hockey,NA
30168,Darryl Aloysius D'Souza,M,26,NA,NA,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Hockey,Hockey Men's Hockey,NA
30169,Mary Emily D'Souza,F,20,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Athletics,Athletics Women's 100 metres,NA
30169,Mary Emily D'Souza,F,20,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Athletics,Athletics Women's 200 metres,NA
30170,Neville Stephen J. D'Souza,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Football,Football Men's Football,NA
30173,"Stephanie ""Stephie"" D'Souza (Sequeira-)",F,27,158,50,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Athletics,Athletics Women's 400 metres,NA
30260,Preeti Dubey,F,18,166,53,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Hockey,Hockey Women's Hockey,NA
30779,C. Thirugnan Durai,M,26,NA,NA,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Athletics,Athletics Men's 4 x 100 metres Relay,NA
30911,Keshav Chandra Dutt,M,22,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Hockey,Hockey Men's Hockey,Gold
30911,Keshav Chandra Dutt,M,26,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Hockey,Hockey Men's Hockey,Gold
30912,Sunil Dutt,M,16,157,48,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",NA
30913,Yogeshwar Dutt,M,21,168,65,India,IND,2004 Summer,2004,Summer,Athina,Greece,Wrestling,"Wrestling Men's Featherweight, Freestyle",NA
30913,Yogeshwar Dutt,M,25,168,65,India,IND,2008 Summer,2008,Summer,Beijing,China,Wrestling,"Wrestling Men's Lightweight, Freestyle",NA
30913,Yogeshwar Dutt,M,29,168,65,India,IND,2012 Summer,2012,Summer,London,England,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze
30913,Yogeshwar Dutt,M,33,168,65,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Wrestling,"Wrestling Men's Welterweight, Freestyle",NA
30914,Soma Dutta,F,16,160,46,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
30914,Soma Dutta,F,16,160,46,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",NA
30914,Soma Dutta,F,20,160,46,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
30914,Soma Dutta,F,20,160,46,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",NA
30914,Soma Dutta,F,24,160,46,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
30914,Soma Dutta,F,24,160,46,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",NA
31472,Alloysius Edwards,M,27,NA,NA,India,IND,1996 Summer,1996,Summer,Atlanta,United States of America,Hockey,Hockey Men's Hockey,NA
31804,Karunagaran Ekambaram,M,26,164,52,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Weightlifting,Weightlifting Men's Flyweight,NA
31835,Deep Grace Ekka,F,22,158,63,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Hockey,Hockey Women's Hockey,NA
32514,Lionel Charles Renwick Emmett,M,23,NA,NA,India,IND,1936 Summer,1936,Summer,Berlin,Germany,Hockey,Hockey Men's Hockey,Gold
33340,Kamineni Eswara Rao,M,33,NA,88.5,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Weightlifting,Weightlifting Men's Middle-Heavyweight,NA
33340,Kamineni Eswara Rao,M,38,NA,88.5,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Weightlifting,Weightlifting Men's Middle-Heavyweight,NA
34759,"Lawrence ""Lawrie"" Fernandes",M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Hockey,Hockey Men's Hockey,Gold
34761,Lorraine Fernandes,F,25,155,NA,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Hockey,Hockey Women's Hockey,NA
34764,Peter Paul Fernandes,M,19,NA,NA,India,IND,1936 Summer,1936,Summer,Berlin,Germany,Hockey,Hockey Men's Hockey,Gold
34901,Merwyn Fernandis,M,21,159,62,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Hockey,Hockey Men's Hockey,Gold
34901,Merwyn Fernandis,M,25,159,62,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Hockey,Hockey Men's Hockey,NA
34901,Merwyn Fernandis,M,29,159,62,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Hockey,Hockey Men's Hockey,NA
34985,Gavin Ferreira,M,25,NA,NA,India,IND,1996 Summer,1996,Summer,Atlanta,United States of America,Hockey,Hockey Men's Hockey,NA
36670,John William Francis,M,23,168,57,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Boxing,Boxing Men's Featherweight,NA
36678,Ranganathan Francis,M,28,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Hockey,Hockey Men's Hockey,Gold
36678,Ranganathan Francis,M,32,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Hockey,Hockey Men's Hockey,Gold
36678,Ranganathan Francis,M,36,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Hockey,Hockey Men's Hockey,Gold
36928,Manuel Frederick,M,23,172,65,India,IND,1972 Summer,1972,Summer,Munich,Germany,Hockey,Hockey Men's Hockey,Bronze
37758,Ali Athar Hassan Ally Fyzee,M,40,NA,NA,India,IND,1924 Summer,1924,Summer,Paris,France,Tennis,Tennis Men's Singles,NA
38046,"Joseph Deville Thomas ""Joe"" Galibardy",M,21,NA,NA,India,IND,1936 Summer,1936,Summer,Berlin,Germany,Hockey,Hockey Men's Hockey,Gold
38264,Prameela Gudandda Ganapathy (-Aiyappa),F,23,167,57,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Athletics,Athletics Women's Heptathlon,NA
38264,Prameela Gudandda Ganapathy (-Aiyappa),F,31,167,57,India,IND,2008 Summer,2008,Summer,Beijing,China,Athletics,Athletics Women's Heptathlon,NA
39020,Michael Anthony Gateley,M,23,NA,NA,India,IND,1928 Summer,1928,Summer,Amsterdam,Netherlands,Hockey,Hockey Men's Hockey,Gold
39333,Sathi Geetha,F,21,156,52,India,IND,2004 Summer,2004,Summer,Athina,Greece,Athletics,Athletics Women's 4 x 400 metres Relay,NA
39333,Sathi Geetha,F,25,156,52,India,IND,2008 Summer,2008,Summer,Beijing,China,Athletics,Athletics Women's 4 x 400 metres Relay,NA
39956,Poulomi Ghatak,F,17,168,51,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Table Tennis,Table Tennis Women's Singles,NA
40046,Sujay Jashiwant Ghorpade,M,23,NA,NA,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Table Tennis,Table Tennis Men's Singles,NA
40046,Sujay Jashiwant Ghorpade,M,23,NA,NA,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Table Tennis,Table Tennis Men's Doubles,NA
40046,Sujay Jashiwant Ghorpade,M,27,NA,NA,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Table Tennis,Table Tennis Men's Doubles,NA
40047,Nilima Ghose,F,17,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Athletics,Athletics Women's 100 metres,NA
40047,Nilima Ghose,F,17,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Athletics,Athletics Women's 80 metres Hurdles,NA
40048,Mohon Lal Ghosh,M,20,164,60,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Weightlifting,Weightlifting Men's Bantamweight,NA
40048,Mohon Lal Ghosh,M,24,164,60,India,IND,1968 Summer,1968,Summer,Mexico City,Mexico,Weightlifting,Weightlifting Men's Featherweight,NA
40050,Soumyajit Ghosh,M,19,168,69,India,IND,2012 Summer,2012,Summer,London,England,Table Tennis,Table Tennis Men's Singles,NA
40050,Soumyajit Ghosh,M,23,168,69,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Table Tennis,Table Tennis Men's Singles,NA
40083,Parkash Gian,M,23,165,67,India,IND,1960 Summer,1960,Summer,Roma,Italy,Wrestling,"Wrestling Men's Lightweight, Freestyle",NA
40321,Harpreet Gill,F,21,160,NA,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Hockey,Hockey Women's Hockey,NA
40664,"Gerald Rudolph ""Gerry"" Glackan",M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Hockey,Hockey Men's Hockey,Gold
41179,Sandeep Gollen Kumar,M,20,NA,NA,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Boxing,Boxing Men's Light-Welterweight,NA
41265,Marcellus Marcus Gomes,M,23,164,59,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Hockey,Hockey Men's Hockey,NA
41709,"Ernest John ""Ernie"" Goodsir-Cullen",M,24,NA,NA,India,IND,1936 Summer,1936,Summer,Berlin,Germany,Hockey,Hockey Men's Hockey,Gold
41710,"William James ""Willie"" Goodsir-Cullen",M,21,NA,NA,India,IND,1928 Summer,1928,Summer,Amsterdam,Netherlands,Hockey,Hockey Men's Hockey,Gold
41743,Thonakal Gopi,M,28,166,56,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Athletics,Athletics Men's Marathon,NA
41744,Pulella Gopichand,M,26,182,63,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Badminton,Badminton Men's Singles,NA
41978,Subimal Goswami,M,22,175,56,India,IND,1960 Summer,1960,Summer,Roma,Italy,Football,Football Men's Football,NA
42120,Deven Govindasami,M,21,163,56,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Weightlifting,Weightlifting Men's Bantamweight,NA
42127,Vikas Shive Gowda,M,21,190,110,India,IND,2004 Summer,2004,Summer,Athina,Greece,Athletics,Athletics Men's Discus Throw,NA
42127,Vikas Shive Gowda,M,25,190,110,India,IND,2008 Summer,2008,Summer,Beijing,China,Athletics,Athletics Men's Discus Throw,NA
42127,Vikas Shive Gowda,M,29,190,110,India,IND,2012 Summer,2012,Summer,London,England,Athletics,Athletics Men's Discus Throw,NA
42127,Vikas Shive Gowda,M,33,190,110,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Athletics,Athletics Men's Discus Throw,NA
43990,Abhinn Shyam Gupta,M,24,172,68,India,IND,2004 Summer,2004,Summer,Athina,Greece,Badminton,Badminton Men's Singles,NA
43991,Bahadur Gurung Gupta,M,29,155,62,India,IND,2006 Winter,2006,Winter,Torino,Italy,Cross Country Skiing,Cross Country Skiing Men's Sprint,NA
44027,Dilip Gurumurthy,M,23,188,70,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Basketball,Basketball Men's Basketball,NA
44207,Jwala Gutta,F,28,178,85,India,IND,2012 Summer,2012,Summer,London,England,Badminton,Badminton Mixed Doubles,NA
